"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"73019","ARGENTINE","73220","ARGENTINE",,"45.49392065,6.334058199999999","45.49392065","6.334058199999999"
"73020","ARITH","73340","ARITH",,"45.723712199999994,6.0612599","45.723712199999994","6.0612599"
"73021","ARVILLARD","73110","ARVILLARD",,"45.4049147,6.1605974","45.4049147","6.1605974"
"73022","ATTIGNAT ONCIN","73610","ATTIGNAT ONCIN",,"45.51507835,5.7824895000000005","45.51507835","5.7824895000000005"
"73023","AUSSOIS","73500","AUSSOIS",,"45.2479975,6.726626700000001","45.2479975","6.726626700000001"
"73024","LES AVANCHERS VALMOREL","73260","LES AVANCHERS VALMOREL",,"45.463070599999995,6.4429751","45.463070599999995","6.4429751"
"73025","AVRESSIEUX","73240","AVRESSIEUX",,"45.573908,5.6967818","45.573908","5.6967818"
"73026","AVRIEUX","73500","AVRIEUX",,"45.186018,6.7525557","45.186018","6.7525557"
"73027","AYN","73470","AYN",,"45.5724074,5.7517347999999995","45.5724074","5.7517347999999995"
"73028","LA BALME","73170","LA BALME",,"45.67646425,5.7065719999999995","45.67646425","5.7065719999999995"
"73029","BARBERAZ","73000","BARBERAZ",,"45.55283575,5.93876415","45.55283575","5.93876415"
"73030","BARBY","73230","BARBY",,"45.570512550000004,5.9815439","45.570512550000004","5.9815439"
"73031","BASSENS","73000","BASSENS",,"45.5820033,5.93868485","45.5820033","5.93868485"
"73032","LA BATHIE","73540","LA BATHIE",,"45.6324203,6.4810374500000005","45.6324203","6.4810374500000005"
"73033","LA BAUCHE","73360","LA BAUCHE",,"45.481285,5.7710963500000005","45.481285","5.7710963500000005"
"73034","BEAUFORT","73270","BEAUFORT SUR DORON",,"45.6871476,6.6023958","45.6871476","6.6023958"
"73034","BEAUFORT","73270","BEAUFORT SUR DORON","ARECHES","45.6871476,6.6023958","45.6871476","6.6023958"
"73036","BELLECOMBE EN BAUGES","73340","BELLECOMBE EN BAUGES",,"45.7368271,6.14518075","45.7368271","6.14518075"
"73039","BELMONT TRAMONET","73330","BELMONT TRAMONET",,"45.5656054,5.6752457","45.5656054","5.6752457"
"73040","BESSANS","73480","BESSANS",,"45.28846505,7.04716025","45.28846505","7.04716025"
"73041","BETTON BETTONET","73390","BETTON BETTONET",,"45.52891255,6.184409199999999","45.52891255","6.184409199999999"
"73042","BILLIEME","73170","BILLIEME",,"45.717960500000004,5.8152908","45.717960500000004","5.8152908"
"73043","LA BIOLLE","73410","LA BIOLLE",,"45.7560961,5.9174803","45.7560961","5.9174803"
"73047","BONNEVAL SUR ARC","73480","BONNEVAL SUR ARC",,"45.380532900000006,7.0918209","45.380532900000006","7.0918209"
"73048","BONVILLARD","73460","BONVILLARD",,"45.584828,6.3288189500000005","45.584828","6.3288189500000005"
"73049","BONVILLARET","73220","BONVILLARET",,"45.56229825,6.3183007","45.56229825","6.3183007"
"73050","BOURDEAU","73370","BOURDEAU",,"45.67641615,5.84932915","45.67641615","5.84932915"
"73051","LE BOURGET DU LAC","73370","LE BOURGET DU LAC",,"45.64194445,5.85363455","45.64194445","5.85363455"
"73052","BOURGET EN HUILE","73110","BOURGET EN HUILE",,"45.48112255,6.21200825","45.48112255","6.21200825"
"73053","BOURGNEUF","73390","BOURGNEUF",,"45.5527643,6.25198765","45.5527643","6.25198765"
"73054","BOURG ST MAURICE","73700","BOURG ST MAURICE",,"45.663812699999994,6.7613737","45.663812699999994","6.7613737"
"73054","BOURG ST MAURICE","73700","BOURG ST MAURICE","HAUTEVILLE GONDON","45.663812699999994,6.7613737","45.663812699999994","6.7613737"
"73054","BOURG ST MAURICE","73700","BOURG ST MAURICE","LES ARCS","45.663812699999994,6.7613737","45.663812699999994","6.7613737"
"73055","BOZEL","73350","BOZEL",,"45.45758505,6.65367535","45.45758505","6.65367535"
"73057","BRIDES LES BAINS","73570","BRIDES LES BAINS",,"45.454646350000004,6.5714406499999996","45.454646350000004","6.5714406499999996"
"73058","LA BRIDOIRE","73520","LA BRIDOIRE",,"45.530265299999996,5.74022995","45.530265299999996","5.74022995"
"73059","BRISON ST INNOCENT","73100","BRISON ST INNOCENT",,"45.73764245,5.8842389","45.73764245","5.8842389"
"73061","CESARCHES","73200","CESARCHES",,"45.702705949999995,6.41362755","45.702705949999995","6.41362755"
"73063","CEVINS","73730","CEVINS",,"45.6104964,6.49703575","45.6104964","6.49703575"
"73064","CHALLES LES EAUX","73190","CHALLES LES EAUX",,"45.54983145,5.98293685","45.54983145","5.98293685"
"73065","CHAMBERY","73000","CHAMBERY",,"45.582234549999995,5.9063605","45.582234549999995","5.9063605"
"73067","LA CHAMBRE","73130","LA CHAMBRE",,"45.3686941,6.29304625","45.3686941","6.29304625"
"73068","CHAMOUSSET","73390","CHAMOUSSET",,"45.56549975,6.210963","45.56549975","6.210963"
"73069","CHAMOUX SUR GELON","73390","CHAMOUX SUR GELON",,"45.5320742,6.221800999999999","45.5320742","6.221800999999999"
"73070","CHAMPAGNEUX","73240","CHAMPAGNEUX",,"45.629544949999996,5.670870799999999","45.629544949999996","5.670870799999999"
"73071","CHAMPAGNY EN VANOISE","73350","CHAMPAGNY EN VANOISE",,"45.451670500000006,6.78115065","45.451670500000006","6.78115065"
"73072","CHAMP LAURENT","73390","CHAMP LAURENT",,"45.508241350000006,6.2135994","45.508241350000006","6.2135994"
"73073","CHANAZ","73310","CHANAZ",,"45.80521555,5.79964765","45.80521555","5.79964765"
"73074","LA CHAPELLE","73660","LA CHAPELLE",,"45.42256005,6.2967302499999995","45.42256005","6.2967302499999995"
"73075","LA CHAPELLE BLANCHE","73110","LA CHAPELLE BLANCHE",,"45.4498956,6.0731736000000005","45.4498956","6.0731736000000005"
"73076","LA CHAPELLE DU MONT DU CHAT","73370","LA CHAPELLE DU MONT DU CHAT",,"45.717621300000005,5.8503708","45.717621300000005","5.8503708"
"73077","LES CHAPELLES","73700","LES CHAPELLES",,"45.61985,6.707230750000001","45.61985","6.707230750000001"
"73078","LA CHAPELLE ST MARTIN","73170","LA CHAPELLE ST MARTIN",,"45.6515621,5.75352275","45.6515621","5.75352275"
"73079","CHATEAUNEUF","73390","CHATEAUNEUF",,"45.5495006,6.17986615","45.5495006","6.17986615"
"73081","LE CHATELARD","73630","LE CHATELARD",,"45.6839426,6.1251691","45.6839426","6.1251691"
"73082","LA CHAVANNE","73800","LA CHAVANNE",,"45.49335315,6.06461545","45.49335315","6.06461545"
"73083","LES CHAVANNES EN MAURIENNE","73660","LES CHAVANNES EN MAURIENNE",,"45.38756855,6.28755835","45.38756855","6.28755835"
"73084","CHIGNIN","73800","CHIGNIN",,"45.52372335,6.01219065","45.52372335","6.01219065"
"73085","CHINDRIEUX","73310","CHINDRIEUX",,"45.811756599999995,5.838723399999999","45.811756599999995","5.838723399999999"
"73086","CLERY","73460","CLERY",,"45.64757015,6.2722944","45.64757015","6.2722944"
"73087","COGNIN","73160","COGNIN",,"45.560173899999995,5.8914664000000005","45.560173899999995","5.8914664000000005"
"73088","COHENNOZ","73400","COHENNOZ",,"45.763101500000005,6.49427375","45.763101500000005","6.49427375"
"73088","COHENNOZ","73590","COHENNOZ",,"45.763101500000005,6.49427375","45.763101500000005","6.49427375"
"73089","COISE ST JEAN PIED GAUTHIER","73800","COISE ST JEAN PIED GAUTHIER",,"45.5198759,6.1302671","45.5198759","6.1302671"
"73090","LA COMPOTE","73630","LA COMPOTE",,"45.6604461,6.1453321","45.6604461","6.1453321"
"73091","CONJUX","73310","CONJUX",,"45.793411649999996,5.8239082","45.793411649999996","5.8239082"
"73092","CORBEL","73160","CORBEL",,"45.438787000000005,5.8306041","45.438787000000005","5.8306041"
"73094","CREST VOLAND","73590","CREST VOLAND",,"45.785074,6.5123074","45.785074","6.5123074"
"73095","LA CROIX DE LA ROCHETTE","73110","LA CROIX DE LA ROCHETTE",,"45.47519295,6.1169817","45.47519295","6.1169817"
"73096","CRUET","73800","CRUET",,"45.532440199999996,6.092955249999999","45.532440199999996","6.092955249999999"
"73097","CURIENNE","73190","CURIENNE",,"45.5574288,6.010170199999999","45.5574288","6.010170199999999"
"73098","LES DESERTS","73230","LES DESERTS",,"45.643853199999995,5.99872455","45.643853199999995","5.99872455"
"73098","LES DESERTS","73230","LES DESERTS","LA FECLAZ","45.643853199999995,5.99872455","45.643853199999995","5.99872455"
"73099","DETRIER","73110","DETRIER",,"45.4467143,6.10006555","45.4467143","6.10006555"
"73100","DOMESSIN","73330","DOMESSIN",,"45.5354144,5.69879545","45.5354144","5.69879545"
"73101","DOUCY EN BAUGES","73630","DOUCY EN BAUGES",,"45.69709815,6.17609725","45.69709815","6.17609725"
"73103","DRUMETTAZ CLARAFOND","73420","DRUMETTAZ CLARAFOND",,"45.66100995,5.937670600000001","45.66100995","5.937670600000001"
"73104","DULLIN","73610","DULLIN",,"45.5481518,5.751952","45.5481518","5.751952"
"73105","LES ECHELLES","73360","LES ECHELLES",,"45.4522642,5.7437137","45.4522642","5.7437137"
"73106","ECOLE","73630","ECOLE",,"45.627623799999995,6.18155875","45.627623799999995","6.18155875"
"73107","ENTREMONT LE VIEUX","73670","ENTREMONT LE VIEUX",,"45.463389899999996,5.88075555","45.463389899999996","5.88075555"
"73109","EPIERRE","73220","EPIERRE",,"45.4479266,6.32742425","45.4479266","6.32742425"
"73110","ESSERTS BLAY","73540","ESSERTS BLAY",,"45.6299845,6.4197653500000005","45.6299845","6.4197653500000005"
"73113","FEISSONS SUR SALINS","73350","FEISSONS SUR SALINS",,"45.4715408,6.5666177999999995","45.4715408","6.5666177999999995"
"73114","FLUMET","73590","FLUMET",,"45.836088200000006,6.53251365","45.836088200000006","6.53251365"
"73116","FONTCOUVERTE LA TOUSSUIRE","73300","FONTCOUVERTE LA TOUSSUIRE",,"45.2516106,6.2771102","45.2516106","6.2771102"
"73116","FONTCOUVERTE LA TOUSSUIRE","73300","FONTCOUVERTE LA TOUSSUIRE","LA TOUSSUIRE","45.2516106,6.2771102","45.2516106","6.2771102"
"73117","FOURNEAUX","73500","FOURNEAUX",,"45.177788449999994,6.6368496","45.177788449999994","6.6368496"
"73119","FRENEY","73500","FRENEY",,"45.18224185,6.611465000000001","45.18224185","6.611465000000001"
"73120","FRETERIVE","73250","FRETERIVE",,"45.592488700000004,6.208822850000001","45.592488700000004","6.208822850000001"
"73121","FRONTENEX","73460","FRONTENEX",,"45.6327046,6.31172515","45.6327046","6.31172515"
"73122","GERBAIX","73470","GERBAIX",,"45.60684995,5.737804000000001","45.60684995","5.737804000000001"
"73123","LA GIETTAZ","73590","LA GIETTAZ",,"45.87687535,6.50879595","45.87687535","6.50879595"
"73124","GILLY SUR ISERE","73200","GILLY SUR ISERE",,"45.65486965,6.3487344","45.65486965","6.3487344"
"73128","GRESY SUR AIX","73100","GRESY SUR AIX",,"45.7259419,5.9359897","45.7259419","5.9359897"
"73129","GRESY SUR ISERE","73460","GRESY SUR ISERE",,"45.6025269,6.2450966","45.6025269","6.2450966"
"73130","GRIGNON","73200","GRIGNON",,"45.6427365,6.37995765","45.6427365","6.37995765"
"73131","HAUTECOUR","73600","HAUTECOUR",,"45.5267235,6.54391055","45.5267235","6.54391055"
"73132","HAUTELUCE","73620","HAUTELUCE",,"45.76599635,6.60414645","45.76599635","6.60414645"
"73133","HAUTEVILLE","73390","HAUTEVILLE",,"45.5258668,6.16876555","45.5258668","6.16876555"
"73135","LA TOUR EN MAURIENNE","73300","LA TOUR EN MAURIENNE","HERMILLON","45.3112967,6.3635781","45.3112967","6.3635781"
"73135","LA TOUR EN MAURIENNE","73300","LA TOUR EN MAURIENNE","LE CHATEL","45.3112967,6.3635781","45.3112967","6.3635781"
"73135","LA TOUR EN MAURIENNE","73300","LA TOUR EN MAURIENNE","MONTPASCAL","45.3112967,6.3635781","45.3112967","6.3635781"
"73135","LA TOUR EN MAURIENNE","73300","LA TOUR EN MAURIENNE","PONTAMAFREY MONTPASCAL","45.3112967,6.3635781","45.3112967","6.3635781"
"73137","JACOB BELLECOMBETTE","73000","JACOB BELLECOMBETTE",,"45.551528250000004,5.916740450000001","45.551528250000004","5.916740450000001"
"73138","JARRIER","73300","JARRIER",,"45.2884613,6.30517435","45.2884613","6.30517435"
"73139","JARSY","73630","JARSY",,"45.67283945,6.21062625","45.67283945","6.21062625"
"73140","JONGIEUX","73170","JONGIEUX",,"45.735753,5.8017159","45.735753","5.8017159"
"73141","LAISSAUD","73800","LAISSAUD",,"45.4548831,6.03185115","45.4548831","6.03185115"
"73142","LANDRY","73210","LANDRY",,"45.5654933,6.7648834","45.5654933","6.7648834"
"73145","LEPIN LE LAC","73610","LEPIN LE LAC",,"45.533134000000004,5.78949545","45.533134000000004","5.78949545"
"73146","LESCHERAINES","73340","LESCHERAINES",,"45.70816125,6.1068503","45.70816125","6.1068503"
"73147","LOISIEUX","73170","LOISIEUX",,"45.64778765,5.727631349999999","45.64778765","5.727631349999999"
"73149","LUCEY","73170","LUCEY",,"45.76260285,5.7990189999999995","45.76260285","5.7990189999999995"
"73150","LA PLAGNE TARENTAISE","73210","LA PLAGNE TARENTAISE","BELLENTRE","45.568355499999996,6.70301965","45.568355499999996","6.70301965"
"73150","LA PLAGNE TARENTAISE","73210","LA PLAGNE TARENTAISE","LA COTE D AIME","45.568355499999996,6.70301965","45.568355499999996","6.70301965"
"73150","LA PLAGNE TARENTAISE","73210","LA PLAGNE TARENTAISE","LA PLAGNE","45.568355499999996,6.70301965","45.568355499999996","6.70301965"
"73150","LA PLAGNE TARENTAISE","73210","LA PLAGNE TARENTAISE","MACOT LA PLAGNE","45.568355499999996,6.70301965","45.568355499999996","6.70301965"
"73150","LA PLAGNE TARENTAISE","73210","LA PLAGNE TARENTAISE","VALEZAN","45.568355499999996,6.70301965","45.568355499999996","6.70301965"
"73151","PORTE DE SAVOIE","73800","PORTE DE SAVOIE","FRANCIN","45.4875085,5.9809647","45.4875085","5.9809647"
"73151","PORTE DE SAVOIE","73800","PORTE DE SAVOIE","LES MARCHES","45.4875085,5.9809647","45.4875085","5.9809647"
"73152","MARCIEUX","73470","MARCIEUX",,"45.6163204,5.7858833999999995","45.6163204","5.7858833999999995"
"73153","MARTHOD","73400","MARTHOD",,"45.731975,6.3927679","45.731975","6.3927679"
"73154","MERCURY","73200","MERCURY",,"45.6929454,6.34342715","45.6929454","6.34342715"
"73155","MERY","73420","MERY",,"45.633625949999995,5.9347838","45.633625949999995","5.9347838"
"73156","MEYRIEUX TROUET","73170","MEYRIEUX TROUET",,"45.646020199999995,5.7865372","45.646020199999995","5.7865372"
"73157","MODANE","73500","MODANE",,"45.1966547,6.6453839","45.1966547","6.6453839"
"73159","LES MOLLETTES","73800","LES MOLLETTES",,"45.4665592,6.05745255","45.4665592","6.05745255"
"73160","MONTAGNOLE","73000","MONTAGNOLE",,"45.523937950000004,5.91015375","45.523937950000004","5.91015375"
"73161","MONTAGNY","73350","MONTAGNY",,"45.46738355,6.5940828","45.46738355","6.5940828"
"73162","MONTAILLEUR","73460","MONTAILLEUR",,"45.613976449999996,6.267072649999999","45.613976449999996","6.267072649999999"
"73164","MONTCEL","73100","MONTCEL",,"45.7085791,5.989443","45.7085791","5.989443"
"73166","MONTENDRY","73390","MONTENDRY",,"45.5239679,6.2401614","45.5239679","6.2401614"
"73168","MONTGILBERT","73220","MONTGILBERT",,"45.53406315,6.2764632","45.53406315","6.2764632"
"73170","MONTHION","73200","MONTHION",,"45.621751599999996,6.371144","45.621751599999996","6.371144"
"73171","MONTMELIAN","73800","MONTMELIAN",,"45.507128550000004,6.0564023","45.507128550000004","6.0564023"
"73173","MONTRICHER ALBANNE","73870","MONTRICHER ALBANNE",,"45.2151075,6.4069550500000005","45.2151075","6.4069550500000005"
"73173","MONTRICHER ALBANNE","73870","MONTRICHER ALBANNE","LES KARELLIS","45.2151075,6.4069550500000005","45.2151075","6.4069550500000005"
"73175","MONTSAPEY","73220","MONTSAPEY",,"45.5315681,6.3599114","45.5315681","6.3599114"
"73176","MONTVALEZAN","73700","MONTVALEZAN",,"45.63367725,6.8729179","45.63367725","6.8729179"
"73177","MONTVERNIER","73300","MONTVERNIER",,"45.333829800000004,6.338147149999999","45.333829800000004","6.338147149999999"
"73178","LA MOTTE EN BAUGES","73340","LA MOTTE EN BAUGES",,"45.71132395,6.13041185","45.71132395","6.13041185"
"73179","LA MOTTE SERVOLEX","73290","LA MOTTE SERVOLEX",,"45.6037381,5.85404185","45.6037381","5.85404185"
"73180","MOTZ","73310","MOTZ",,"45.9204972,5.8441499","45.9204972","5.8441499"
"73181","MOUTIERS","73600","MOUTIERS TARENTAISE",,"45.486598400000005,6.53801595","45.486598400000005","6.53801595"
"73182","MOUXY","73100","MOUXY",,"45.68063315,5.94808165","45.68063315","5.94808165"
"73183","MYANS","73800","MYANS",,"45.5196326,5.9807077","45.5196326","5.9807077"
"73184","NANCES","73470","NANCES",,"45.58523515,5.7992214","45.58523515","5.7992214"
"73186","NOTRE DAME DE BELLECOMBE","73590","NOTRE DAME DE BELLECOMBE",,"45.79181055,6.5523544000000005","45.79181055","6.5523544000000005"
"73187","LA LECHERE","73260","LA LECHERE",,"45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","BONNEVAL","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","CELLIERS","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","DOUCY","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","FEISSONS SUR ISERE","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","NAVES","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","PETIT COEUR","45.5261443,6.46655875","45.5261443","6.46655875"
"73187","LA LECHERE","73260","LA LECHERE","PUSSY","45.5261443,6.46655875","45.5261443","6.46655875"
"73188","NOTRE DAME DES MILLIERES","73460","NOTRE DAME DES MILLIERES",,"45.614682,6.35758935","45.614682","6.35758935"
"73189","NOTRE DAME DU CRUET","73130","NOTRE DAME DU CRUET",,"45.37816545,6.310347999999999","45.37816545","6.310347999999999"
"73190","NOTRE DAME DU PRE","73600","NOTRE DAME DU PRE",,"45.504282599999996,6.60331575","45.504282599999996","6.60331575"
"73191","NOVALAISE","73470","NOVALAISE",,"45.58635795,5.76720615","45.58635795","5.76720615"
"73192","LE NOYER","73340","LE NOYER",,"45.66811835,6.0541162","45.66811835","6.0541162"
"73193","ONTEX","73310","ONTEX",,"45.75053405,5.8233028000000004","45.75053405","5.8233028000000004"
"73194","ORELLE","73140","ORELLE",,"45.190307149999995,6.56087885","45.190307149999995","6.56087885"
"73196","PALLUD","73200","PALLUD",,"45.6918993,6.39085855","45.6918993","6.39085855"
"73197","PEISEY NANCROIX","73210","PEISEY NANCROIX",,"45.5048003,6.8063847","45.5048003","6.8063847"
"73200","PLANAISE","73800","PLANAISE",,"45.5072315,6.0953435","45.5072315","6.0953435"
"73201","PLANAY","73350","PLANAY",,"45.423990450000005,6.71398465","45.423990450000005","6.71398465"
"73202","PLANCHERINE","73200","PLANCHERINE",,"45.6764244,6.2936717","45.6764244","6.2936717"
"73204","LE PONT DE BEAUVOISIN","73330","LE PONT DE BEAUVOISIN",,"45.535788600000004,5.680713","45.535788600000004","5.680713"
"73205","LE PONTET","73110","LE PONTET",,"45.4946046,6.2359236","45.4946046","6.2359236"
"73206","PRALOGNAN LA VANOISE","73710","PRALOGNAN LA VANOISE",,"45.3430947,6.73049225","45.3430947","6.73049225"
"73207","PRESLE","73110","PRESLE",,"45.4385819,6.1707096","45.4385819","6.1707096"
"73208","PUGNY CHATENOD","73100","PUGNY CHATENOD",,"45.6928287,5.95765355","45.6928287","5.95765355"
"73210","PUYGROS","73190","PUYGROS",,"45.56831495,6.03715355","45.56831495","6.03715355"
"73211","QUEIGE","73720","QUEIGE",,"45.7091181,6.46566285","45.7091181","6.46566285"
"73212","VAL D ARC","73220","VAL D ARC","AIGUEBELLE","45.53897325,6.3230698499999995","45.53897325","6.3230698499999995"
"73212","VAL D ARC","73220","VAL D ARC","RANDENS","45.53897325,6.3230698499999995","45.53897325","6.3230698499999995"
"73213","LA RAVOIRE","73490","LA RAVOIRE",,"45.5552005,5.95793295","45.5552005","5.95793295"
"73214","ROCHEFORT","73240","ROCHEFORT",,"45.5802428,5.7087841","45.5802428","5.7087841"
"73215","VALGELON LA ROCHETTE","73110","VALGELON LA ROCHETTE","ETABLE","45.462007650000004,6.12533605","45.462007650000004","6.12533605"
"73215","VALGELON LA ROCHETTE","73110","VALGELON LA ROCHETTE","LA ROCHETTE","45.462007650000004,6.12533605","45.462007650000004","6.12533605"
"73216","ROGNAIX","73730","ROGNAIX",,"45.56994145,6.4224159","45.56994145","6.4224159"
"73217","ROTHERENS","73110","ROTHERENS",,"45.472460049999995,6.1366484","45.472460049999995","6.1366484"
"73218","RUFFIEUX","73310","RUFFIEUX",,"45.85137695,5.8401312","45.85137695","5.8401312"
"73219","ST ALBAN DE MONTBEL","73610","ST ALBAN DE MONTBEL",,"45.552407,5.7764714999999995","45.552407","5.7764714999999995"
"73220","ST ALBAN D HURTIERES","73220","ST ALBAN D HURTIERES",,"45.4623967,6.25240775","45.4623967","6.25240775"
